ID_Cabang,Nama_Cabang,Alamat,Kota_Kabupaten,Provinsi,Rating,Jumlah_Review,Telepon,Status_IMB,Sewa_Mulai,Sewa_Berakhir,Sisa_Hari_Sewa,Status_Sertifikat_Halal,Halal_Exp,Tingkat_Sengketa,Deskripsi_Sengketa,Tanggal_Update,URL_Maps
GCN-0254,Mie Gacoan Sesetan,"Alamat: Jl. Raya Sesetan No.300b, Sesetan, Denpasar Selatan, Kota Denpasar, Bali 80223",Kota Denpasar,Bali,4.5,,,Approved,2026-09-22,2028-06-06,805,Tersertifikasi,2028-02-17,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Sesetan/data=!4m7!3m6!1s0x2dd24180f31f831b:0xe98d717e510c171b!8m2!3d-8.7085084!4d115.2204512!16s%2Fg%2F11rwwtnlcm!19sChIJG4Mf84BB0i0RGxcMUX5xjek?authuser=0&hl=id&rclk=1
GCN-0350,Mie Gacoan Maros,"Alamat: Jl. Poros Palopo - Makassar No.39, Bontoa, Kec. Mandai, Kabupaten Maros, Sulawesi Selatan 90552",Kabupaten Maros,Sulawesi Tengah,4.9,,Telepon: 0896-7825-0037,Bermasalah,2025-09-07,2028-06-08,807,Tersertifikasi,2027-03-10,Medium,Negosiasi Berjalan,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Maros/data=!4m7!3m6!1s0x2dbef900200f81b5:0xcbf36eb2c6a31e25!8m2!3d-5.051795!4d119.545682!16s%2Fg%2F11ybttqql_!19sChIJtYEPIAD5vi0RJR6jxrJu88s?authuser=0&hl=id&rclk=1
GCN-0094,Mie Gacoan Ryacudu Palembang,"Alamat: Jl. Mayjen HM Ryacudu No.7, 7 Ulu, Kecamatan Seberang Ulu I, Kota Palembang, Sumatera Selatan 30111",Kota Palembang,Sumatra Selatan,4.8,,,Approved,2025-01-15,2028-06-10,809,Belum Tersertifikasi,2026-09-25,Medium,Mediasi Aktif,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Ryacudu+Palembang/data=!4m7!3m6!1s0x2e3b9d5a83a5ec31:0xfaff1f3dfd252699!8m2!3d-2.998191!4d104.7676199!16s%2Fg%2F11txq155zn!19sChIJMeylg1qdOy4RmSYl_T0f__o?authuser=0&hl=id&rclk=1
GCN-0031,Mie Gacoan Padang - Bypass,"Alamat: Jl. By Pass Jl. Durian Tarung, Ps. Ambacang, Kec. Kuranji, Kota Padang, Sumatera Barat 25175",Kota Padang,Sumatra Barat,4.7,,,Approved,2025-02-22,2028-06-12,811,Tersertifikasi,2027-01-15,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Padang+-+Bypass/data=!4m7!3m6!1s0x2fd4b9d1864c552d:0xf987ed9ab2770dd2!8m2!3d-0.9234178!4d100.3980751!16s%2Fg%2F11x_3jk_35!19sChIJLVVMhtG51C8R0g13sprth_k?authuser=0&hl=id&rclk=1
GCN-0313,Mie Gacoan - H ISA III,"Alamat: Jl. H.M. Isa III No.57a, Tj. Redeb, Kec. Tj. Redeb, Kabupaten Berau, Kalimantan Timur 77311",Kabupaten Berau,Kalimantan Timur,4.8,,Telepon: 0822-3303-7303,Approved,2027-05-18,2028-06-14,813,Tersertifikasi,2027-09-15,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+-+H+ISA+III/data=!4m7!3m6!1s0x320df50062cf666d:0x562f7e0db37c69a4!8m2!3d2.1471449!4d117.4980659!16s%2Fg%2F11xyccls9t!19sChIJbWbPYgD1DTIRpGl8sw1-L1Y?authuser=0&hl=id&rclk=1
GCN-0334,Mie Gacoan Kendari,"Alamat: Jl. Jend. AH. Nasution, Kambu, Kec. Kambu, Kota Kendari, Sulawesi Tenggara 93231",Kota Kendari,Sulawesi Tengah,4.9,,,Approved,2026-04-19,2028-06-14,813,Tersertifikasi,2027-07-21,High (Eskalasi),Menunggu Audit,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Kendari/data=!4m7!3m6!1s0x2d988d005f683d67:0xb9aa86ead31e646a!8m2!3d-4.0015938!4d122.5316351!16s%2Fg%2F11wx1b26b5!19sChIJZz1oXwCNmC0RamQe0-qGqrk?authuser=0&hl=id&rclk=1
GCN-0059,Mie Gacoan Dita,"Alamat: 6HF3+4X3, Bandar Jaya, Kec. Lahat, Kabupaten Lahat, Sumatera Selatan 31419",Kabupaten Lahat,Sumatra Barat,4.4,,,In Progress,2027-05-06,2028-06-22,821,Tersertifikasi,2027-08-08,Medium,Negosiasi Berjalan,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Dita/data=!4m7!3m6!1s0x2e39fd00295a95ff:0x8cba6ba62b5e2a7b!8m2!3d-3.777179!4d103.5549119!16s%2Fg%2F11vsvkqqj5!19sChIJ_5VaKQD9OS4ReypeK6Zruow?authuser=0&hl=id&rclk=1
GCN-0322,Mie Gacoan A.A. Maramis - Manado,"Alamat: Jl. A.A. Maramis, Paniki Bawah, Kec. Mapanget, Kota Manado, Sulawesi Utara 95256",Kota Manado,Sulawesi Utara,4.8,,Telepon: 0895-2440-4984,Approved,2024-12-30,2028-07-01,830,Tersertifikasi,2026-10-02,Medium,Negosiasi Berjalan,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+A.A.+Maramis+-+Manado/data=!4m7!3m6!1s0x3287a1006eae0c1b:0x757eb9e429fea213!8m2!3d1.5060405!4d124.9031767!16s%2Fg%2F11xkf49vvb!19sChIJGwyubgChhzIRE6L-KeS5fnU?authuser=0&hl=id&rclk=1
GCN-0098,Mie Gacoan Lahat Letnan Marzuki,"Alamat: 6G7P+R44, Talang Jawa Sel., Kec. Lahat, Kabupaten Lahat, Sumatera Selatan",Kabupaten Lahat,Sumatra Selatan,4.7,,Telepon: 0898-1103-001,Approved,2024-12-21,2028-07-01,830,Tersertifikasi,2027-06-12,Medium,Negosiasi Berjalan,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Lahat+Letnan+Marzuki/data=!4m7!3m6!1s0x2e3757ec1f6d949f:0xc7e640b2336dccc6!8m2!3d-3.7854375!4d103.5353125!16s%2Fg%2F11wfqjb__d!19sChIJn5RtH-xXNy4RxsxtM7JA5sc?authuser=0&hl=id&rclk=1
GCN-0191,Mie Gacoan Stasiun Kota Malang,"Alamat: Jl. Ronggo Warsito No.27, Klojen, Kec. Klojen, Kota Malang, Jawa Timur 65111",Kota Malang,Jawa Timur,4.7,,,Approved,2025-07-18,2028-07-05,834,Tersertifikasi,2027-04-11,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Stasiun+Kota+Malang/data=!4m7!3m6!1s0x2dd629b60b7d6d1b:0x11c797e4f7ea9e41!8m2!3d-7.9759012!4d112.6362213!16s%2Fg%2F11svpx6xc5!19sChIJG219C7Yp1i0RQZ7q9-SXxxE?authuser=0&hl=id&rclk=1
GCN-0185,Mie Gacoan - Margorejo Surabaya,"Alamat: Jl. Margorejo Indah No.A/96, Margorejo, Kec. Wonocolo, Surabaya, Jawa Timur 60238",,Jawa Timur,4.8,,Telepon: 0821-1456-7767,Approved,2024-05-25,2028-07-07,836,Tersertifikasi,2027-11-11,Medium,Mediasi Aktif,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+-+Margorejo+Surabaya/data=!4m7!3m6!1s0x2dd7fbf063a3e617:0x848aec851863a33b!8m2!3d-7.3174122!4d112.7476327!16s%2Fg%2F11stphklry!19sChIJF-ajY_D71y0RO6NjGIXsioQ?authuser=0&hl=id&rclk=1
GCN-0154,Mie Gacoan Cilegon - Kedaleman,"Alamat: Jl. Raya Serang, Kedaleman, Kec. Cibeber, Kota Cilegon, Banten 42422",Kota Cilegon,Banten,4.6,,,In Progress,2023-12-14,2028-07-08,837,Tersertifikasi,2027-08-12,Medium,Mediasi Aktif,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Cilegon+-+Kedaleman/data=!4m7!3m6!1s0x2e418d00221163e3:0x69006ff6c5e30a95!8m2!3d-6.0314255!4d106.0791854!16s%2Fg%2F11yk73gbdj!19sChIJ42MRIgCNQS4RlQrjxfZvAGk?authuser=0&hl=id&rclk=1
GCN-0357,Mie Gacoan Sentani,"Alamat: 9MQ7+H8P, Kota Baru, Kec. Abepura, Kota Jayapura, Papua",Kota Baru,Papua,,,,Approved,2024-12-28,2028-07-18,847,Tersertifikasi,2026-10-23,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Sentani/data=!4m7!3m6!1s0x686cf50034964f2d:0xbbd4a3e469c02257!8m2!3d-2.611026!4d140.6633154!16s%2Fg%2F11yzmlycgj!19sChIJLU-WNAD1bGgRVyLAaeSj1Ls?authuser=0&hl=id&rclk=1
GCN-0204,Mie Gacoan Jombang.,"Alamat: Jl. Urip Sumoharjo No.21, Tugu, Kepatihan, Kec. Jombang, Kabupaten Jombang, Jawa Timur 61419",Kabupaten Jombang,Jawa Timur,4.6,,,Approved,2025-10-24,2028-07-20,849,Tersertifikasi,2027-02-12,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Jombang./data=!4m7!3m6!1s0x2e7841e4dadb1cdb:0x612fa0b8942b75ee!8m2!3d-7.5445444!4d112.2354103!16s%2Fg%2F11stpstmjr!19sChIJ2xzb2uRBeC4R7nUrlLigL2E?authuser=0&hl=id&rclk=1
GCN-0072,Mie Gacoan - Wiyung,"Alamat: Jl. Raya Menganti No.51, Babatan, Kec. Wiyung, Surabaya, Jawa Timur 60227",,Sumatra Barat,4.5,,,Approved,2024-10-18,2028-07-26,855,Tersertifikasi,2027-02-24,Medium,Negosiasi Berjalan,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+-+Wiyung/data=!4m7!3m6!1s0x2dd7fd48abc58c05:0x3351e2ea6611996d!8m2!3d-7.3111971!4d112.6832142!16s%2Fg%2F11t5th2c60!19sChIJBYzFq0j91y0RbZkRZuriUTM?authuser=0&hl=id&rclk=1
GCN-0100,Mie Gacoan Pangkalpinang Sudirman,"Alamat: Gedung Nasional, Kec. Taman Sari, Kota Pangkal Pinang, Kepulauan Bangka Belitung 33684",,Sumatra Selatan,4.8,,Telepon: 0895-3667-20001,Approved,2026-01-02,2028-07-27,856,Tersertifikasi,2027-04-10,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Pangkalpinang+Sudirman/data=!4m7!3m6!1s0x2e22c1003e8a66af:0x38ddae56711fcb2e!8m2!3d-2.1259341!4d106.114168!16s%2Fg%2F11vsykfqw8!19sChIJr2aKPgDBIi4RLssfcVau3Tg?authuser=0&hl=id&rclk=1
GCN-0143,Mie Gacoan Serang,"Alamat: Jl. Jend. Sudirman, Panancangan, Kec. Cipocok Jaya, Kota Serang, Banten 42124",Kota Serang,Banten,4.7,,,Approved,2024-11-02,2028-07-28,857,Tersertifikasi,2026-06-21,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Serang/data=!4m7!3m6!1s0x2e41f5003e3297c9:0x91bb30091fe0c9f0!8m2!3d-6.1205171!4d106.1857871!16s%2Fg%2F11xmd3l9rp!19sChIJyZcyPgD1QS4R8MngHwkwu5E?authuser=0&hl=id&rclk=1
GCN-0315,Mie Gacoan Chilli Oil ( Raja Bubble Drink ),"Alamat: Jl. Samarinda - Berau No.sp 1, Wanasari, Kec. Kongbeng, Kabupaten Kutai Timur, Kalimantan Timur 75655",Kabupaten Kutai Timur,Kalimantan Timur,,,,Approved,2025-05-04,2028-08-01,861,Tersertifikasi,2027-12-26,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Chilli+Oil+%28+Raja+Bubble+Drink+%29/data=!4m7!3m6!1s0x320eb30071587aef:0x1de52e9dfb172085!8m2!3d1.0882344!4d116.89629!16s%2Fg%2F11ys2ymkwj!19sChIJ73pYcQCzDjIRhSAX-50u5R0?authuser=0&hl=id&rclk=1
GCN-0201,Mie Gacoan - Kenjeran,"Alamat: Jl. Kenjeran No.361, Gading, Kec. Tambaksari, Surabaya, Jawa Timur 60134",,Jawa Timur,4.8,,,Approved,2024-05-16,2028-08-07,867,Tersertifikasi,2027-05-08,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+-+Kenjeran/data=!4m7!3m6!1s0x2dd7f9330743b223:0xe844d4c11904e37a!8m2!3d-7.2466244!4d112.775382!16s%2Fg%2F11t_t65hmj!19sChIJI7JDBzP51y0ReuMEGcHUROg?authuser=0&hl=id&rclk=1
GCN-0247,Mie Gacoan Jimbaran,"Alamat: 657H+XFQ, Jl. Raya Kampus Unud, Jimbaran, Kec. Kuta Sel., Kabupaten Badung, Bali 80361",Kabupaten Badung,Bali,4.4,,,Approved,2025-02-25,2028-08-07,867,Dalam Proses,2027-03-13,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Jimbaran/data=!4m7!3m6!1s0x2dd24504a6d4b023:0xab15fb452971cde5!8m2!3d-8.7848083!4d115.1785706!16s%2Fg%2F11ngrhfdrl!19sChIJI7DUpgRF0i0R5c1xKUX7Fas?authuser=0&hl=id&rclk=1
GCN-0138,Mie Gacoan Lembang Bandung,"Alamat: Jl. Raya Lembang No.191a, Jayagiri, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391",,Jawa Barat,4.8,,,Approved,2027-05-19,2028-08-15,875,Tersertifikasi,2027-01-28,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Lembang+Bandung/data=!4m7!3m6!1s0x2e68e1db825fc05b:0xea07a7a9bf212c70!8m2!3d-6.8150917!4d107.6139365!16s%2Fg%2F11l38znbcn!19sChIJW8BfgtvhaC4RcCwhv6mnB-o?authuser=0&hl=id&rclk=1
GCN-0110,Mie Gacoan Diponegoro,"Alamat: Jl. Diponegoro No.96, Gulak Galik, Kec. Tlk. Betung Utara, Kota Bandar Lampung, Lampung 35212",Kota Bandar Lampung,Lampung,4.7,,,Approved,2027-05-06,2028-08-18,878,Tersertifikasi,2027-09-17,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Diponegoro/data=!4m7!3m6!1s0x2e40db1c3646906f:0x468208631173a370!8m2!3d-5.4327499!4d105.2618401!16s%2Fg%2F11v3xpkbbh!19sChIJb5BGNhzbQC4RcKNzEWMIgkY?authuser=0&hl=id&rclk=1
GCN-0026,Mie Gacoan Denai,"Alamat: Jl. Denai No.228, Tegal Sari Mandala II, Kec. Medan Denai, Kota Medan, Sumatera Utara 20371",Kota Medan,Sumatra Utara,4.8,,Telepon: 0838-7320-1532,Approved,2023-08-20,2028-08-18,878,Belum Tersertifikasi,2027-08-31,High (Eskalasi),Perlu Keputusan Direksi,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Denai/data=!4m7!3m6!1s0x30313134c12a40d1:0x9d829ab959c24044!8m2!3d3.5812556!4d98.7214285!16s%2Fg%2F11y2fqsfhl!19sChIJ0UAqwTQxMTARREDCWbmagp0?authuser=0&hl=id&rclk=1
GCN-0144,Mie Gacoan Tangerang - Balaraja,"Alamat: Jl. Raya Serang No.Km. 24, Balaraja, Kec. Balaraja, Kabupaten Tangerang, Banten 15610",Kabupaten Tangerang,Banten,4.8,,,Approved,2027-02-15,2028-08-18,878,Tersertifikasi,2027-08-04,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Tangerang+-+Balaraja/data=!4m7!3m6!1s0x2e420100786207cf:0xd3901315eff10938!8m2!3d-6.1958704!4d106.4584811!16s%2Fg%2F11xlbv9_1n!19sChIJzwdieAABQi4ROAnx7xUTkNM?authuser=0&hl=id&rclk=1
GCN-0187,Mie Gacoan Ngawi - Diponegoro,"Alamat: Jl. Diponegoro Gg. Pelem III No.53, Pelem III, Ketanggi, Kec. Ngawi, Kabupaten Ngawi, Jawa Timur 63211",Kabupaten Ngawi,Jawa Timur,4.8,,Telepon: 0881-0260-41802,Approved,2024-04-08,2028-08-19,879,Dalam Proses,2027-06-03,Medium,Negosiasi Berjalan,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Ngawi+-+Diponegoro/data=!4m7!3m6!1s0x2e79e7770cef8581:0xf365d478cb3c0b5c!8m2!3d-7.3968177!4d111.4485459!16s%2Fg%2F11pf0d4y_8!19sChIJgYXvDHfneS4RXAs8y3jUZfM?authuser=0&hl=id&rclk=1
GCN-0338,Mie Gacoan Kolaka Pemuda,"Alamat: Jl. Pemuda No.415, Balandete, Kec. Kolaka, Kabupaten Kolaka, Sulawesi Tenggara 93561",Kabupaten Kolaka,Sulawesi Tengah,4.9,,,Approved,2027-04-21,2028-08-22,882,Tersertifikasi,2027-06-16,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Kolaka+Pemuda/data=!4m7!3m6!1s0x2d97f5002d598273:0x4126a3780603afd6!8m2!3d-4.0666667!4d121.6204273!16s%2Fg%2F11xrv79j0b!19sChIJc4JZLQD1ly0R1q8DBnijJkE?authuser=0&hl=id&rclk=1
GCN-0182,Mie Gacoan - Ir Soekarno,"Alamat: Jl. Dr. Ir. H. Soekarno No.125, Mulyorejo, Kec. Mulyorejo, Surabaya, Jawa Timur 60115",,Jawa Timur,4.9,,,Approved,2025-04-29,2028-08-23,883,Dalam Proses,2027-08-03,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+-+Ir+Soekarno/data=!4m7!3m6!1s0x2dd7fb94bd83edf3:0xfcfc4fddd1e02d0b!8m2!3d-7.2650132!4d112.7827498!16s%2Fg%2F11vlxb3nzn!19sChIJ8-2DvZT71y0RCy3g0d1P_Pw?authuser=0&hl=id&rclk=1
GCN-0101,Mie Gacoan Sungailiat,"Alamat: Jl. Muhidin, RT.002/RW.00, Kuday, Sungai Liat, Kabupaten Bangka, Kepulauan Bangka Belitung",Kabupaten Bangka,Sumatra Selatan,4.9,,,Approved,2026-04-20,2028-08-26,886,Dalam Proses,2027-12-27,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Sungailiat/data=!4m7!3m6!1s0x2e22f3002e6408e1:0xfe313f31f5734606!8m2!3d-1.8491142!4d106.1106371!16s%2Fg%2F11mdgtglt9!19sChIJ4QhkLgDzIi4RBkZz9TE_Mf4?authuser=0&hl=id&rclk=1
GCN-0309,Mie Gacoan Bontang,"Alamat: Jl. Imam Bonjol, Tj. Laut, Kec. Bontang Sel., Kota Bontang, Kalimantan Timur 75325",Kota Bontang,Kalimantan Timur,4.9,,,In Progress,2026-08-13,2028-08-28,888,Belum Tersertifikasi,2026-11-02,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Bontang/data=!4m7!3m6!1s0x320a0d0000e92bb3:0x577f44df9da2abc0!8m2!3d0.1297995!4d117.4844251!16s%2Fg%2F11wqw3v69q!19sChIJsyvpAAANCjIRwKuind9Ef1c?authuser=0&hl=id&rclk=1
GCN-0019,Mie Gacoan SM Raja Medan,"Alamat: Jl. Sisingamangaraja No.61a, Teladan Bar., Kec. Medan Kota, Kota Medan, Sumatera Utara 20147",Kota Medan,Sumatra Utara,4.8,,,Approved,2025-03-25,2028-08-31,891,Tersertifikasi,2027-05-28,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+SM+Raja+Medan/data=!4m7!3m6!1s0x30313189e0be0add:0x407a8d1076e60b82!8m2!3d3.5633994!4d98.6931273!16s%2Fg%2F11sf5994x9!19sChIJ3Qq-4IkxMTARggvmdhCNekA?authuser=0&hl=id&rclk=1
GCN-0167,Mie Gacoan Karanganyar,"Alamat: Jl. Lawu No.176, Titang, Bejen, Kec. Karanganyar, Kabupaten Karanganyar, Jawa Tengah 57714",Kabupaten Karanganyar,Jawa Tengah,4.8,,,Approved,2027-06-26,2028-08-31,891,Tersertifikasi,2027-06-11,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Karanganyar/data=!4m7!3m6!1s0x2e7a19003ada65d5:0x6627e031e1063eae!8m2!3d-7.6009341!4d110.9636806!16s%2Fg%2F11x22xc20w!19sChIJ1WXaOgAZei4Rrj4G4THgJ2Y?authuser=0&hl=id&rclk=1
GCN-0248,Mie Gacoan Raya Kuta,"Alamat: Jl. Raya Kuta No.72, Kuta, Kec. Kuta, Kabupaten Badung, Bali 80361",Kabupaten Badung,Bali,4.3,,,Approved,2024-11-23,2028-09-04,895,Tersertifikasi,2027-09-14,High (Eskalasi),Gugatan Aktif,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Raya+Kuta/data=!4m7!3m6!1s0x2dd24741fdd09fb7:0xe41eb5bf2707c664!8m2!3d-8.7310076!4d115.1775288!16s%2Fg%2F11ptpg5hl9!19sChIJt5_Q_UFH0i0RZMYHJ7-1HuQ?authuser=0&hl=id&rclk=1
GCN-0156,Mie Gacoan Tangerang - Kutabumi,"Alamat: Jl. Raya Kutabumi, Karet, Kec. Sepatan, Kabupaten Tangerang, Banten",Kabupaten Tangerang,Banten,4.8,,,Approved,2025-09-03,2028-09-19,910,Tersertifikasi,2026-08-08,Medium,Negosiasi Berjalan,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Tangerang+-+Kutabumi/data=!4m7!3m6!1s0x2e69ffa89e5d67d5:0x91cb83c4dee9c7e3!8m2!3d-6.1530634!4d106.5826639!16s%2Fg%2F11rwm47613!19sChIJ1Wddnqj_aS4R48fp3sSDy5E?authuser=0&hl=id&rclk=1
GCN-0120,Mie Gacoan Jakarta - Radin Inten,"Alamat: Jl. Radin Inten II No.2-1, RT.3/RW.2, Duren Sawit, Kec. Duren Sawit, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13440",Kota Jakarta Timur,DKI Jakarta,4.7,,,Approved,2024-07-17,2028-09-24,915,Tersertifikasi,2026-07-23,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Jakarta+-+Radin+Inten/data=!4m7!3m6!1s0x2e698d00387c899f:0xed39dac63f0d3362!8m2!3d-6.2288672!4d106.9225529!16s%2Fg%2F11y2v3qd7_!19sChIJn4l8OACNaS4RYjMNP8baOe0?authuser=0&hl=id&rclk=1
GCN-0159,Mie Gacoan Tangerang - Bumi Indah,"Alamat: Jl. Raya Bumi Indah, Gelam Jaya, Kec. Ps. Kemis, Kabupaten Tangerang, Banten 15560",Kabupaten Tangerang,Banten,4.7,,,In Progress,2025-02-13,2028-09-29,920,Tersertifikasi,2027-11-27,Medium,Mediasi Aktif,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Tangerang+-+Bumi+Indah/data=!4m7!3m6!1s0x2e69ff001573313b:0xc53462295d9bdfe4!8m2!3d-6.1707403!4d106.5577259!16s%2Fg%2F11m5smspss!19sChIJOzFzFQD_aS4R5N-bXSliNMU?authuser=0&hl=id&rclk=1
GCN-0320,Mie Gacoan Megamas,"Alamat: FRJM+8CR, Jl. K.H. Abdurrahman Wahid, Kota Manado, Sulawesi Utara",Kota Manado,Sulawesi Utara,4.7,,,In Progress,2026-11-24,2028-10-02,923,Tersertifikasi,2026-11-20,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Megamas/data=!4m7!3m6!1s0x328775002b01f7e3:0xc3415aa06e7fae0c!8m2!3d1.4808735!4d124.8335189!16s%2Fg%2F11xmgjzn2r!19sChIJ4_cBKwB1hzIRDK5_bqBaQcM?authuser=0&hl=id&rclk=1
GCN-0121,Mie Gacoan Jakarta - Aipda KS Tubun,"Alamat: Jl. K.S. Tubun No.6a, Petamburan, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 11410",,DKI Jakarta,4.7,,,Approved,2024-12-18,2028-10-07,928,Tersertifikasi,2027-06-19,Low,Sengketa Kecil Sudah Selesai,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Jakarta+-+Aipda+KS+Tubun/data=!4m7!3m6!1s0x2e69f7005e42224d:0x6ee70ab381e5f3b8!8m2!3d-6.2002129!4d106.8006964!16s%2Fg%2F11xlxcvnvk!19sChIJTSJCXgD3aS4RuPPlgbMK524?authuser=0&hl=id&rclk=1
GCN-0056,Mie Gacoan RE MARTADINATA,"Alamat: Jl. RE. Martadinata, Karangbaru, Kec. Cikarang Utara, Kabupaten Bekasi, Jawa Barat 17530",,Sumatra Barat,4.6,,,In Progress,2027-08-23,2028-10-11,932,Dalam Proses,2027-01-26,High (Eskalasi),Menunggu Audit,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+RE+MARTADINATA/data=!4m7!3m6!1s0x2e69850006159893:0x45e2ea90ad1cf311!8m2!3d-6.2619266!4d107.1425709!16s%2Fg%2F11yb7h3941!19sChIJk5gVBgCFaS4REfMcrZDq4kU?authuser=0&hl=id&rclk=1
GCN-0352,Mie Gacoan Latambaga,"Alamat: Jl. Repelita, Sea, Kec. Latambaga, Kabupaten Kolaka, Sulawesi Tenggara",,Sulawesi Tengah,5.0,,Telepon: 0852-4266-3789,Approved,2026-07-08,2028-10-21,942,Dalam Proses,2027-04-21,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Latambaga/data=!4m7!3m6!1s0x2d97f500311f98eb:0xf05c969065010a92!8m2!3d-4.051958!4d121.591327!16s%2Fg%2F11vzdp4l_h!19sChIJ65gfMQD1ly0RkgoBZZCWXPA?authuser=0&hl=id&rclk=1
GCN-0310,Mie Gacoan Tenggarong - KH Ahmad Muksin,"Alamat: HXCV+7QG, Jl. K.H. Ahmad Muksin, Timbau, Kec. Tenggarong, Kabupaten Kutai Kartanegara, Kalimantan Timur 75513",Kabupaten Kutai Kartanegara,Kalimantan Timur,4.8,,Telepon: 0813-4805-8710,Approved,2026-02-20,2028-10-23,944,Dalam Proses,2028-03-14,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Tenggarong+-+KH+Ahmad+Muksin/data=!4m7!3m6!1s0x2df67b007811f1ef:0x9463c86d6b5e4f13!8m2!3d-0.4294029!4d116.994464!16s%2Fg%2F11yvxlt3_l!19sChIJ7_EReAB79i0RE09ea23IY5Q?authuser=0&hl=id&rclk=1
GCN-0042,Mie Gacoan Pekanbaru Sudirman,"Alamat: Jl. Jend. Sudirman No.125, Wonorejo, Kec. Marpoyan Damai, Kota Pekanbaru, Riau 28121",Kota Pekanbaru,Sumatra Barat,4.8,,Telepon: 0899-9031-222,In Progress,2024-02-21,2028-10-28,949,Tersertifikasi,2027-01-19,Low,Tidak Ada Sengketa,2026-03-24,https://www.google.com/maps/place/Mie+Gacoan+Pekanbaru+Sudirman/data=!4m7!3m6!1s0x31d5af001dd4bc5b:0x84a4e58acbb9e54f!8m2!3d0.5061806!4d101.4509625!16s%2Fg%2F11yc0kjbc_!19sChIJW7zUHQCv1TERT-W5y4rlpIQ?authuser=0&hl=id&rclk=1
